ref_dac1e27f7e4d4ef5.mp4,Defocus Blur,5,13.3859,0.6612,0.021501,4.3876,55.2838,7.1752
ref_dac1e27f7e4d4ef5.mp4,Motion Blur,5,13.9795,0.66367,0.028874,4.5068,25.4033,7.2953
ref_dac1e27f7e4d4ef5.mp4,Motion Blur,10,12.8515,0.64312,0.024764,4.7877,28.0911,7.2483
ref_dac1e27f7e4d4ef5.mp4,Motion Blur,15,12.9671,0.64762,0.02446,5.0066,28.964,7.2271
ref_dac1e27f7e4d4ef5.mp4,Motion Blur,25,13.1872,0.65412,0.023679,5.2434,30.1288,7.2022
ref_dac1e27f7e4d4ef5.mp4,Noise,5,14.7224,0.66781,0.039443,5.8678,20.022,7.3702
ref_dac1e27f7e4d4ef5.mp4,Noise,10,12.3752,0.61181,0.025677,9.3057,40.7025,7.4238
ref_dac1e27f7e4d4ef5.mp4,Noise,15,12.5564,0.60691,0.025045,10.9814,42.685,7.4829
ref_dac1e27f7e4d4ef5.mp4,Noise,30,11.8234,0.54137,0.022558,13.9291,42.757,7.595
ref_dac1e27f7e4d4ef5.mp4,Uneven Illumination,100,13.0208,0.62712,0.037194,3.9488,21.4587,7.1512
ref_dac1e27f7e4d4ef5.mp4,Uneven Illumination,150,11.4365,0.55952,0.034949,4.0311,22.1265,7.0308
ref_dac1e27f7e4d4ef5.mp4,Uneven Illumination,200,10.5691,0.53003,0.033363,4.2252,23.1494,6.8691
ref_dac1e27f7e4d4ef5.mp4,Uneven Illumination,250,9.0228,0.42945,0.018711,4.4859,25.6541,6.7414
ref_dca1377dec974312.mp4,Defocus Blur,1,26.7392,0.75905,0.39766,4.4099,39.1253,6.7478
ref_dca1377dec974312.mp4,Defocus Blur,2,21.3658,0.75277,0.074048,3.8314,45.9472,6.7019
ref_dca1377dec974312.mp4,Defocus Blur,3,21.4145,0.75268,0.067023,3.7817,50.4591,6.6653
ref_dca1377dec974312.mp4,Defocus Blur,5,24.1981,0.75604,0.11658,4.6467,55.7466,6.6134
ref_dca1377dec974312.mp4,Motion Blur,5,21.5176,0.75408,0.092867,4.1863,36.3823,6.7384
ref_dca1377dec974312.mp4,Motion Blur,10,26.4354,0.75873,0.23493,4.5366,40.7603,6.6985
ref_dca1377dec974312.mp4,Motion Blur,15,20.2021,0.75121,0.073301,4.5036,43.3206,6.7081
ref_dca1377dec974312.mp4,Motion Blur,25,20.1749,0.75081,0.067809,4.5031,45.3996,6.6729
ref_dca1377dec974312.mp4,Noise,5,20.0019,0.74951,0.090206,7.6343,30.4762,6.8745
ref_dca1377dec974312.mp4,Noise,10,19.0919,0.74073,0.085153,12.5246,40.7808,7.071
ref_dca1377dec974312.mp4,Noise,15,18.1399,0.72692,0.077259,14.5528,42.8764,7.2119
ref_dca1377dec974312.mp4,Noise,30,15.4698,0.66499,0.063771,17.176,43.3597,7.4611
ref_dca1377dec974312.mp4,Uneven Illumination,100,14.907,0.70726,0.37722,3.5983,30.7365,6.6651
ref_dca1377dec974312.mp4,Uneven Illumination,150,13.0469,0.66131,0.077582,3.6146,30.0442,6.7122
ref_dca1377dec974312.mp4,Uneven Illumination,200,11.2507,0.58132,0.067378,3.7989,30.1792,6.7609
ref_dca1377dec974312.mp4,Uneven Illumination,250,9.8144,0.48142,0.051826,4.3621,33.5134,6.7305
ref_ed02f27ef36f483e.mp4,Defocus Blur,1,33.4556,0.94465,0.53918,4.0975,43.8727,7.2089
ref_ed02f27ef36f483e.mp4,Defocus Blur,2,32.4742,0.9432,0.37152,3.7896,48.3698,7.1781
ref_ed02f27ef36f483e.mp4,Defocus Blur,3,31.4836,0.94192,0.24862,3.9486,53.6165,7.1558
ref_ed02f27ef36f483e.mp4,Defocus Blur,5,30.0143,0.94007,0.1443,4.9676,59.5897,7.1232
ref_ed02f27ef36f483e.mp4,Motion Blur,5,34.9589,0.94606,0.52907,3.944,41.2468,7.2048
ref_ed02f27ef36f483e.mp4,Motion Blur,10,32.7753,0.94386,0.31028,4.2708,43.5381,7.1704
ref_ed02f27ef36f483e.mp4,Motion Blur,15,19.3515,0.88926,0.081967,4.3035,45.065,7.1533
ref_ed02f27ef36f483e.mp4,Motion Blur,25,19.4076,0.88956,0.07645,4.4144,47.5231,7.1241
ref_ed02f27ef36f483e.mp4,Noise,5,18.5912,0.87865,0.09956,6.6711,31.7408,7.2627
ref_ed02f27ef36f483e.mp4,Noise,10,18.3333,0.86936,0.092158,11.8595,40.1435,7.3438
ref_ed02f27ef36f483e.mp4,Noise,15,18.0076,0.85437,0.083962,14.0731,42.5203,7.4173
ref_ed02f27ef36f483e.mp4,Noise,30,16.6112,0.7869,0.06944,17.0981,43.3595,7.5329
ref_ed02f27ef36f483e.mp4,Uneven Illumination,100,16.917,0.84093,0.093692,3.4884,36.883,7.0655
ref_ed02f27ef36f483e.mp4,Uneven Illumination,150,14.2174,0.74041,0.084305,3.318,35.3204,6.9837
ref_ed02f27ef36f483e.mp4,Uneven Illumination,200,12.5852,0.62528,0.072683,3.4129,33.26,6.9539
ref_ed02f27ef36f483e.mp4,Uneven Illumination,250,10.7302,0.49434,0.047447,4.1519,34.1437,6.7388
ref_fb86bc87d3874cd7.mp4,Defocus Blur,1,34.1439,0.98147,0.52891,4.3446,45.7568,7.3947
ref_fb86bc87d3874cd7.mp4,Defocus Blur,2,32.3234,0.97853,0.31844,4.0803,47.5765,7.352
ref_fb86bc87d3874cd7.mp4,Defocus Blur,3,30.9589,0.97599,0.19179,3.8184,50.9975,7.3238
ref_fb86bc87d3874cd7.mp4,Defocus Blur,5,29.5193,0.97321,0.10103,5.0676,60.2228,7.2922
ref_fb86bc87d3874cd7.mp4,Motion Blur,5,34.9301,0.98228,0.50286,4.502,42.9801,7.3952
ref_fb86bc87d3874cd7.mp4,Motion Blur,10,22.7287,0.94285,0.066188,4.9127,42.3876,7.3618
ref_fb86bc87d3874cd7.mp4,Motion Blur,15,22.857,0.94373,0.063266,4.7995,41.4622,7.3412
ref_fb86bc87d3874cd7.mp4,Motion Blur,25,22.9241,0.94402,0.058519,4.5668,41.7175,7.3164
ref_fb86bc87d3874cd7.mp4,Noise,5,17.9027,0.89199,0.069586,5.8866,24.9988,7.4575
ref_fb86bc87d3874cd7.mp4,Noise,10,17.7743,0.8844,0.066197,11.2598,41.2705,7.5334
ref_fb86bc87d3874cd7.mp4,Noise,15,17.4919,0.87304,0.062451,13.5023,42.4431,7.5875
ref_fb86bc87d3874cd7.mp4,Noise,30,16.3823,0.82155,0.053324,16.7244,43.3252,7.6278
ref_fb86bc87d3874cd7.mp4,Uneven Illumination,100,16.3305,0.84368,0.06596,3.6817,38.4632,7.2537
ref_fb86bc87d3874cd7.mp4,Uneven Illumination,150,15.2446,0.80436,0.062035,3.6378,37.3302,7.133
ref_fb86bc87d3874cd7.mp4,Uneven Illumination,200,12.2681,0.63677,0.051418,3.4128,31.5341,6.8751
ref_fb86bc87d3874cd7.mp4,Uneven Illumination,250,10.6682,0.50814,0.03418,3.6883,27.2834,6.6506
ref_fc32def0e7194981.mp4,Defocus Blur,1,36.063,0.98335,0.48784,4.5348,39.3082,7.1321
ref_fc32def0e7194981.mp4,Defocus Blur,2,35.4734,0.98241,0.33942,4.1809,45.8805,7.1273
ref_fc32def0e7194981.mp4,Defocus Blur,3,34.7567,0.98164,0.23469,4.5447,53.7466,7.1238
ref_fc32def0e7194981.mp4,Defocus Blur,5,33.618,0.98047,0.15361,5.4619,58.6723,7.1189
ref_fc32def0e7194981.mp4,Motion Blur,5,37.4953,0.98453,0.48681,4,36.8507,7.1335
ref_fc32def0e7194981.mp4,Motion Blur,10,35.8681,0.98323,0.30624,4.312,41.1873,7.1213
ref_fc32def0e7194981.mp4,Motion Blur,15,32.1121,0.97558,0.18403,4.5059,44.3206,7.1137
ref_fc32def0e7194981.mp4,Motion Blur,25,31.3219,0.97473,0.14395,4.709,49.8338,7.104
ref_fc32def0e7194981.mp4,Noise,5,35.1119,0.98267,0.47807,8.1353,28.8352,7.1972
ref_fc32def0e7194981.mp4,Noise,10,26.0922,0.95764,0.16564,13.3636,41.6836,7.3187
ref_fc32def0e7194981.mp4,Noise,15,21.4502,0.92996,0.12578,15.1748,42.9831,7.4471
ref_fc32def0e7194981.mp4,Noise,30,18.943,0.8665,0.10503,17.8419,43.3775,7.5742
ref_fc32def0e7194981.mp4,Uneven Illumination,100,19.6605,0.9167,0.44948,3.4373,31.1553,7.0985
ref_fc32def0e7194981.mp4,Uneven Illumination,150,17.7946,0.86509,0.40838,3.6539,31.8563,7.0973
ref_fc32def0e7194981.mp4,Uneven Illumination,200,13.6713,0.67727,0.18552,4.2072,35.5963,6.9496
ref_fc32def0e7194981.mp4,Uneven Illumination,250,11.7089,0.53548,0.072151,4.6503,40.078,6.7829
